label,nodeType,order,path,price,description,link,imageLink,Zomato
Orenge Mocktails Glass,ProductType,42,"Inventory,Food,Cafe,Beverages,Vegeterian,",59,,https://drive.google.com/file/d/1adTaFBNzf_uAh1KR1HhHiwofUPNmHVvW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/OrengeMocktailsGlass.jpg,
Orenge Mocktails Jar,ProductType,43,"Inventory,Food,Cafe,Beverages,Vegeterian,",99,,https://drive.google.com/file/d/1ne0cq0WCj_yg0uJIHoxFlrKvd2wKaeL4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/OrengeMocktailsJar.jpg,
Hot Coffee,ProductType,44,"Inventory,Food,Cafe,Beverages,Vegeterian,",29,,https://drive.google.com/file/d/1cfiDDRvwcGudhk_KsazZCi2zso-l8t3e/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/HotCoffee.jpg,
Hot Chocolate,ProductType,45,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/1xdtXyic3BIoin2Z83htq4TfnveqmCMFz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/HotChocolate.jpg,
Green Tea,ProductType,46,"Inventory,Food,Cafe,Beverages,Vegeterian,",39,,https://drive.google.com/file/d/1-XQY8bVCJJL4wyTlmkEjON8OWZWfuenB/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GreenTea.jpg,
Black Tea,ProductType,47,"Inventory,Food,Cafe,Beverages,Vegeterian,",29,,https://drive.google.com/file/d/105ewB4ragW0eEl4dU9Yd8hf8Ee9W8Qug/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BlackTea.jpg,
Black Coffee,ProductType,48,"Inventory,Food,Cafe,Beverages,Vegeterian,",29,,https://drive.google.com/file/d/1Qh-16aIOnwlX_OoF1_LaA4Yc3yDM71mY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Blackcoffee.jpg,
Desserts,ProductClass,1,"Inventory,Food,Cafe,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Desserts.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Cafe,Desserts,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Cafe,Desserts,",,,,,
Chocolate Brownie,ProductType,4,"Inventory,Food,Cafe,Desserts,Vegeterian,",90,,https://drive.google.com/file/d/1p7mv9RbAYRNRugauEYc4OpOdvygy_sEX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/ChocolateBrownie.jpg,
Sizzling Brownie,ProductType,5,"Inventory,Food,Cafe,Desserts,Vegeterian,",110,,https://drive.google.com/file/d/1K7PbfALMY5oz19lEMHK0koFnT01cFGqm/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Sizzling-Brownie.jpg,
Chocolate Passion,ProductType,6,"Inventory,Food,Cafe,Desserts,Vegeterian,",99,,https://drive.google.com/file/d/1CLagDtB9WWkVW8ePXkQErjLlZiUvl0dn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/ChocolatePassion.jpg,
Oreo Sundae,ProductType,7,"Inventory,Food,Cafe,Desserts,Vegeterian,",99,,https://drive.google.com/file/d/1pYHRolxc9W9QDw8_kfIJcyfJtyphb96t/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/OreoSundae.jpg,
Strawberry Sundae,ProductType,8,"Inventory,Food,Cafe,Desserts,Vegeterian,",99,,https://drive.google.com/file/d/1FMl83OZ6IMmfWFCXFHX7cxl_Grp90xfP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/StrawberrySundae.jpg,
