label,nodeType,order,path,price,description,link,imageLink,Swiggy
Paneer Makhani Pizza,ProductType,8,"Inventory,Food,Cafe,Pizza,Vegeterian,",170,,https://drive.google.com/file/d/1Dpd5fFdbLviMBjrKqxQpvDMOKj0yh9LP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/PaneerMakhaniPizza.jpg,
Mexican Italian Veg Pizza,ProductType,9,"Inventory,Food,Cafe,Pizza,Vegeterian,",155,,,,
Bella Italian Pizza,ProductType,10,"Inventory,Food,Cafe,Pizza,Vegeterian,",155,,https://drive.google.com/file/d/1eRuKOLHa3BiQ15S91s_-SUqAuAcS0THQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/BellaItalianPizza.jpg,
Supreme Veg Pizza,ProductType,11,"Inventory,Food,Cafe,Pizza,Vegeterian,",155,,https://drive.google.com/file/d/1S1fahPN-qmxcF9JCagOLmFRGOSJfgW_W/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/SupremeVegPizza.jpg,
Marvelous Pizza,ProductType,12,"Inventory,Food,Cafe,Pizza,Vegeterian,",205,,https://drive.google.com/file/d/1JZJ6nNlM9rhK0LkzMLXmLQcthmolTwHg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/MarvelousPizza.jpg,
Margherita Pizza,ProductType,13,"Inventory,Food,Cafe,Pizza,Vegeterian,",185,,https://drive.google.com/file/d/1KXIyjmMNTjfzRPrpG1lV1FB59-ItEwbd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MargheritaPizza.jpg,
Double Cheese Pizza,ProductType,14,"Inventory,Food,Cafe,Pizza,Vegeterian,",155,,https://drive.google.com/file/d/1GDbl-RFiNDshRr7wbWbUnUz7x-N67Utt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DoubleCheesePizza.jpg,
Spicy Veggie Pizza,ProductType,15,"Inventory,Food,Cafe,Pizza,Vegeterian,",170,,https://drive.google.com/file/d/1y0BlaVEPw1X7evxkxWuFrJDdfKRVeNQx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant7/SpicyVeggiePizza.jpg,
Chatpata Cheese Paneer,ProductType,16,"Inventory,Food,Cafe,Pizza,Vegeterian,",180,,https://drive.google.com/file/d/19z-7BuIQ1kYjO10_8z_AyPWZ6SqDd4q2/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant7/ChatpataCheesePaneer.JPG,
Paneer Vegorama Pizza,ProductType,17,"Inventory,Food,Cafe,Pizza,Vegeterian,",170,,https://drive.google.com/file/d/16oYHYSkYSOzmPrUDLw75FN6QRXg-gla1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/PaneerVegoramaPizza.jpg,
Country Feast Pizza,ProductType,18,"Inventory,Food,Cafe,Pizza,Vegeterian,",170,,https://drive.google.com/file/d/1YaqbmnDam6xHUowDCE2EtxXP39h0tmqF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/CountryFeastPizza.jpg,
Simply Veg Pizza,ProductType,19,"Inventory,Food,Cafe,Pizza,Vegeterian,",155,,https://drive.google.com/file/d/1e0-0m02dIorZdtkfS43UAyZzDT-hi8g0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/SimplyVegpizza.jpg,
Veg Cheese Paneer Pizza,ProductType,20,"Inventory,Food,Cafe,Pizza,Vegeterian,",155,,https://drive.google.com/file/d/1Tc8nVuVvDywMUYcaFLMzm2zrp3J7anKl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/VegCheesePaneerPizza.jpg,
Tomato Cheese and Paneer Pizza,ProductType,21,"Inventory,Food,Cafe,Pizza,Vegeterian,",155,,https://drive.google.com/file/d/1ZO7NJzQ_3Zg6u3G-_d-52nNjJSRWHJuy/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/TomatoCheesePaneerPizza.jpg,
Condiment Delight Pizza,ProductType,22,"Inventory,Food,Cafe,Pizza,Vegeterian,",150,,https://drive.google.com/file/d/1dHnHQo0IqE6iX6xxg6wQT7RfREPfkAaQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/CondimentDelightPizza.jpg,
Chatpata Cheese Pizza,ProductType,23,"Inventory,Food,Cafe,Pizza,Vegeterian,",170,,https://drive.google.com/file/d/1sL0IP9LIJ6snHrToeVonyEPMN_O5PqjO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/ChatpataCheesePizza.jpg,
Capsicum Paneer Pizza,ProductType,24,"Inventory,Food,Cafe,Pizza,Vegeterian,",145,,https://drive.google.com/file/d/1OJ6n2Cje8_zX_4bCZg7ApttGA3d7f_tZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/CapsicumPaneerPizza.jpg,
Golden Corn Pizza,ProductType,25,"Inventory,Food,Cafe,Pizza,Vegeterian,",130,,https://drive.google.com/file/d/1g8tPGH9nypbJpDl8OzpjdAAkOKLDhtig/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/GoldenCornPizza.jpg,
Golden Corn Paneer Pizza,ProductType,26,"Inventory,Food,Cafe,Pizza,Vegeterian,",150,,https://drive.google.com/file/d/1X-VqaErQVFIgXeGgM7-ByTDDbtQxN-T8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/GoldenCornPaneerPizza.jpg,
Spicy Paneer Pizza,ProductType,27,"Inventory,Food,Cafe,Pizza,Vegeterian,",155,,https://drive.google.com/file/d/17oqW6uO26aO4L9lhIQcZ4B-Vf4DXXSTp/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/SpicyPaneerPizza.jpg,
Onion Capsicum Pizza,ProductType,28,"Inventory,Food,Cafe,Pizza,Vegeterian,",120,,https://drive.google.com/file/d/1SUf6jYdstoPHcr9gWMnpn92dvtOVZ04t/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/OnionCapsicumPizza.jpg,
Veg Cheese Pizza,ProductType,29,"Inventory,Food,Cafe,Pizza,Vegeterian,",135,,https://drive.google.com/file/d/1UFOQLI5i5KUwUIcCqJbFbheY3m10p-o9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Cheese-Pizza.jpg,
Extra Cheese Onion Capsicum Pizza,ProductType,30,"Inventory,Food,Cafe,Pizza,Vegeterian,",150,,https://drive.google.com/file/d/1Eyv9sI_VFFZvx_CfPbqQZwyXllYgpcCJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/ExtraCheeseOnionCapsicumPizza.jpg,
Pasta,ProductClass,1,"Inventory,Food,Cafe,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/Pasta.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Cafe,Pasta,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Cafe,Pasta,",,,,,
Pasta,ProductType,4,"Inventory,Food,Cafe,Pasta,Vegeterian,",85,,,,
Pasta Preparation,ProductType,5,"Inventory,Food,Cafe,Pasta,Vegeterian,",85,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant7/PastaPreparation.jpg,
